dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 20,2,19,21
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 21,9,31,40
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 5,5,19,24
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 6,3,42,45
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 7,5,46,51
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 8,0,1,1
2011-01-02,1,0,1,0,0,0,2,0.363478,0.35373899999999997,0.696087,0.24853899999999998,Zone 9,0,1,1
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 10,0,1,1
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 11,5,17,22
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 12,6,59,65
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 14,5,125,130
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 15,0,3,3
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 16,20,173,193
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 17,38,191,229
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 18,19,315,334
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 19,4,51,55
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 20,4,55,59
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 21,13,73,86
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 5,0,24,24
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 6,0,41,41
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 7,5,52,57
2011-01-03,1,0,1,0,1,1,1,0.196364,0.189405,0.43727299999999997,0.248309,Zone 9,1,1,2
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 10,0,1,1
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 11,8,27,35
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 12,6,64,70
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 14,2,127,129
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 15,0,4,4
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 16,24,216,240
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 17,35,226,261
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 18,10,375,385
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 19,4,57,61
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 20,6,63,69
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 21,9,94,103
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 5,0,26,26
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 6,0,61,61
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 7,3,87,90
2011-01-04,1,0,1,0,2,1,1,0.2,0.21212199999999998,0.590435,0.160296,Zone 8,0,1,1
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 11,6,32,38
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 12,0,67,67
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 14,3,157,160
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 15,0,4,4
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 16,21,205,226
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 17,13,260,273
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 18,13,374,387
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 19,3,62,65
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 20,6,60,66
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 21,11,103,114
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 5,0,33,33
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 6,4,52,56
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 7,2,78,80
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 8,0,1,1
2011-01-05,1,0,1,0,3,1,1,0.22695700000000002,0.22926999999999997,0.436957,0.1869,Zone 9,0,1,1
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 10,0,2,2
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 11,8,28,36
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 12,2,67,69
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 14,2,145,147
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 15,0,5,5
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 16,16,209,225
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 17,21,236,257
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 18,19,386,405
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 19,1,50,51
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 20,3,70,73
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 21,4,103,107
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 5,2,38,40
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 6,3,57,60
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 7,7,84,91
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 8,0,2,2
2011-01-06,1,0,1,0,4,1,1,0.204348,0.23320900000000003,0.518261,0.0895652,Zone 9,0,3,3
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 11,4,21,25
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 12,2,56,58
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 14,5,140,145
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 15,0,3,3
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 16,40,196,236
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 17,56,198,254
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 18,25,348,373
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 19,1,58,59
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 20,5,49,54
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 21,4,105,109
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 5,1,30,31
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 6,2,67,69
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 7,3,73,76
2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.49869600000000003,0.168726,Zone 8,0,1,1
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 11,3,20,23
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 12,2,29,31
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 14,8,127,135
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 15,0,2,2
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 16,11,118,129
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 17,6,51,57
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 18,22,294,316
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 19,1,61,62
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 20,2,17,19
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 21,4,58,62
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 5,1,22,23
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 6,4,41,45
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 7,4,30,34
2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,Zone 8,0,1,1
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 10,0,1,1
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 11,0,13,13
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 12,2,29,31
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 14,4,111,115
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 15,0,2,2
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 16,9,79,88
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 17,10,52,62
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 18,10,237,247
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 19,0,40,40
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 20,4,22,26
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 21,5,40,45
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 5,8,19,27
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 6,2,53,55
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 7,0,47,47
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 8,0,2,2
2011-01-09,1,0,1,0,0,0,1,0.13833299999999998,0.116175,0.434167,0.36195,Zone 9,0,1,1
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 10,0,1,1
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 11,0,20,20
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 12,2,64,66
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 14,4,108,112
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 15,0,3,3
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 16,6,198,204
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 17,11,197,208
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 18,10,331,341
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 19,3,44,47
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 20,0,46,46
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 21,1,94,95
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 5,1,25,26
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 6,2,63,65
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 7,1,61,62
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 8,0,1,1
2011-01-10,1,0,1,0,1,1,1,0.150833,0.15088800000000002,0.482917,0.22326700000000002,Zone 9,0,1,1
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 10,0,1,1
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 11,4,16,20
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 12,0,61,61
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 14,5,113,118
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 15,0,5,5
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 16,1,165,166
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 17,13,176,189
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 18,10,331,341
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 19,1,48,49
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 20,3,53,56
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 21,2,82,84
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 5,0,24,24
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 6,2,56,58
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 7,1,55,56
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 8,1,1,2
2011-01-11,1,0,1,0,2,1,2,0.16909100000000002,0.19146400000000002,0.6863640000000001,0.12213199999999999,Zone 9,0,1,1
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 10,0,1,1
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 11,2,23,25
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 12,0,51,51
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 14,4,101,105
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 15,0,1,1
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 16,7,199,206
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 17,2,185,187
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 18,5,266,271
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 19,1,38,39
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 20,0,47,47
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 21,2,72,74
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 5,0,15,15
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 6,1,52,53
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 7,1,64,65
2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,Zone 8,0,1,1
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 10,0,1,1
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 11,1,30,31
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 12,1,64,65
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 14,5,134,139
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 15,0,5,5
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 16,8,205,213
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 17,9,192,201
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 18,10,344,354
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 19,0,47,47
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 20,0,59,59
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 21,2,101,103
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 5,0,20,20
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 6,0,62,62
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 7,1,79,80
2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.47041700000000003,0.301,Zone 9,0,3,3
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 10,0,1,1
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 11,5,31,36
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 12,1,63,64
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 14,0,145,145
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 15,0,6,6
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 16,15,209,224
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 17,14,218,232
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 18,9,341,350
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 19,1,55,56
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 20,1,43,44
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 21,5,94,99
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 5,3,21,24
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 6,0,52,52
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 7,0,50,50
2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,Zone 8,0,1,1
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 11,10,19,29
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 12,5,54,59
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 14,6,146,152
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 15,3,6,9
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 16,35,112,147
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 17,36,72,108
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 18,46,291,337
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 19,8,62,70
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 20,15,34,49
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 21,22,56,78
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 5,10,35,45
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 6,9,78,87
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 7,17,51,68
2011-01-15,1,0,1,0,6,0,2,0.23333299999999998,0.248112,0.49875,0.15796300000000002,Zone 8,0,2,2
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 11,13,19,32
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 12,10,34,44
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 14,9,129,138
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 15,0,4,4
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 16,55,106,161
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 17,42,63,105
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 18,50,315,365
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 19,9,60,69
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 20,12,20,32
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 21,16,71,87
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 5,11,23,34
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 6,9,44,53
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 7,15,48,63
2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,Zone 8,0,1,1
2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,Zone 10,1,1,2
2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,Zone 11,5,13,18
